timestamp,id,type,name,result,content
1607541844911,"bf963905-181a-44fb-a625-725cf4618b89","task","acquireMultiplePhoneGeolocation","OK","{""took"":50025,""emitted"":""geolocationAcquired"",""invokedBy"":""taskExecutionStarted"",""outcome"":[{""type"":""geolocation"",""latitude"":40.06081,""longitude"":-0.1398823,""altitude"":233.70001,""verticalAccuracy"":62.691,""change"":""none"",""speed"":0.015317176,""timestamp"":""2020-12-09T19:24:05.958Z"",""direction"":322.50006,""horizontalAccuracy"":62.691},{""type"":""geolocation"",""latitude"":40.06068,""longitude"":-0.1397302,""altitude"":233.70001,""verticalAccuracy"":62.109,""change"":""none"",""speed"":0.6853245,""timestamp"":""2020-12-09T19:24:12.949Z"",""direction"":137.82881,""horizontalAccuracy"":62.109},{""type"":""geolocation"",""latitude"":40.060776,""longitude"":-0.139572,""altitude"":233.70001,""verticalAccuracy"":63.968,""change"":""none"",""speed"":0.536368,""timestamp"":""2020-12-09T19:24:31.117Z"",""direction"":58.95547,""horizontalAccuracy"":63.968},{""type"":""geolocation"",""latitude"":40.06103,""longitude"":-0.1396696,""altitude"":231.90001,""verticalAccuracy"":36.85,""change"":""none"",""speed"":1.2932297,""timestamp"":""2020-12-09T19:24:41.107Z"",""direction"":359.1069,""horizontalAccuracy"":36.85},{""type"":""geolocation"",""latitude"":40.06124,""longitude"":-0.1398029,""altitude"":231.8,""verticalAccuracy"":16.672,""change"":""none"",""speed"":1.659557,""timestamp"":""2020-12-09T19:24:52.707Z"",""direction"":345.30582,""horizontalAccuracy"":16.672}]}"
1607541862161,"e2066c7b-7f33-4b19-9291-8e0224bb10a4","task","checkAreaOfInterestProximity","OK","{""took"":11,""emitted"":""checkAreaOfInterestProximityFinished"",""invokedBy"":""geolocationAcquired"",""outcome"":null}"
1607541895978,"c896b5c9-3204-48ca-930d-ebae36e52de4","task","checkAreaOfInterestProximity","OK","{""took"":48,""emitted"":""checkAreaOfInterestProximityFinished"",""invokedBy"":""geolocationAcquired"",""outcome"":null}"
1607541904912,"10ca098e-9405-4583-8d6f-abd2b848650f","task","acquireMultiplePhoneGeolocation","OK","{""took"":50064,""emitted"":""geolocationAcquired"",""invokedBy"":""taskExecutionStarted"",""outcome"":[{""type"":""geolocation"",""latitude"":40.06129,""longitude"":-0.1398078,""altitude"":231.90001,""verticalAccuracy"":20.704,""change"":""none"",""speed"":0.8916044,""timestamp"":""2020-12-09T19:25:05.995Z"",""direction"":348.24667,""horizontalAccuracy"":20.704},{""type"":""geolocation"",""latitude"":40.061275,""longitude"":-0.139788,""altitude"":231.90001,""verticalAccuracy"":23.445,""change"":""none"",""speed"":0.41106874,""timestamp"":""2020-12-09T19:25:14.088Z"",""direction"":357.82632,""horizontalAccuracy"":23.445},{""type"":""geolocation"",""latitude"":40.06128,""longitude"":-0.1397697,""altitude"":231.90001,""verticalAccuracy"":27.729,""change"":""none"",""speed"":0.28634712,""timestamp"":""2020-12-09T19:25:21.137Z"",""direction"":13.866285,""horizontalAccuracy"":27.729},{""type"":""geolocation"",""latitude"":40.061268,""longitude"":-0.1396962,""altitude"":231.90001,""verticalAccuracy"":42.61,""change"":""none"",""speed"":0.3189343,""timestamp"":""2020-12-09T19:25:31.217Z"",""direction"":71.81699,""horizontalAccuracy"":42.61},{""type"":""geolocation"",""latitude"":40.061127,""longitude"":-0.1391611,""altitude"":233.5,""verticalAccuracy"":38.992,""change"":""none"",""speed"":1.7080295,""timestamp"":""2020-12-09T19:25:46.056Z"",""direction"":105.45809,""horizontalAccuracy"":38.992}]}"
1607541956273,"95e2938d-f81b-424f-94f8-0ac6ef3ee1b1","task","checkAreaOfInterestProximity","OK","{""took"":49,""emitted"":""checkAreaOfInterestProximityFinished"",""invokedBy"":""geolocationAcquired"",""outcome"":null}"
1607541965106,"4e7431b2-c715-4abb-88b6-91c00f1b9d91","task","acquirePhoneGeolocation","OK","{""took"":11187,""emitted"":""geolocationAcquired"",""invokedBy"":""taskExecutionStarted"",""outcome"":{""type"":""geolocation"",""latitude"":40.061157,""longitude"":-0.138884,""altitude"":233.6,""verticalAccuracy"":25.778,""change"":""none"",""speed"":0,""timestamp"":""2020-12-09T19:26:06.188Z"",""direction"":0,""horizontalAccuracy"":25.778}}"
1607541965115,"2274d0cc-9432-4f54-8171-fbc05df639a1","task","acquireMultiplePhoneGeolocation","OK","{""took"":50048,""emitted"":""geolocationAcquired"",""invokedBy"":""taskExecutionStarted"",""outcome"":[{""type"":""geolocation"",""latitude"":40.061157,""longitude"":-0.138884,""altitude"":233.6,""verticalAccuracy"":25.778,""change"":""none"",""speed"":0,""timestamp"":""2020-12-09T19:26:06.188Z"",""direction"":0,""horizontalAccuracy"":25.778},{""type"":""geolocation"",""latitude"":40.061127,""longitude"":-0.1388,""altitude"":234.1,""verticalAccuracy"":24.157,""change"":""none"",""speed"":0.028589025,""timestamp"":""2020-12-09T19:26:16.264Z"",""direction"":114.17509,""horizontalAccuracy"":24.157},{""type"":""geolocation"",""latitude"":40.061188,""longitude"":-0.1387123,""altitude"":233.6,""verticalAccuracy"":36.788,""change"":""none"",""speed"":0.040952556,""timestamp"":""2020-12-09T19:26:26.289Z"",""direction"":48.029686,""horizontalAccuracy"":36.788},{""type"":""geolocation"",""latitude"":40.06193,""longitude"":-0.1386358,""altitude"":233.6,""verticalAccuracy"":19.011,""change"":""none"",""speed"":5.3969474,""timestamp"":""2020-12-09T19:26:36.268Z"",""direction"":4.5994425,""horizontalAccuracy"":19.011},{""type"":""geolocation"",""latitude"":40.062103,""longitude"":-0.1385453,""altitude"":229.90001,""verticalAccuracy"":23.862,""change"":""none"",""speed"":3.0485861,""timestamp"":""2020-12-09T19:26:46.150Z"",""direction"":12.771321,""horizontalAccuracy"":23.862}]}"
1607541977356,"426b0efe-52ac-42c7-ac29-38b3b5832cdc","task","checkAreaOfInterestProximity","OK","{""took"":12,""emitted"":""checkAreaOfInterestProximityFinished"",""invokedBy"":""geolocationAcquired"",""outcome"":null}"
1607542017708,"52424851-3f8c-41f2-93b8-a32e9ebfe81d","task","checkAreaOfInterestProximity","OK","{""took"":71,""emitted"":""movedAwayFromAreaOfInterest"",""invokedBy"":""geolocationAcquired"",""outcome"":[{""type"":""aoi-proximity-change"",""change"":""end"",""timestamp"":""2020-12-09T19:26:57.779Z"",""proximity"":""nearby"",""aoi"":{""name"":""Plaza del alcalde Andreu"",""latitude"":40.05989,""longitude"":-0.13769656,""radius"":30,""level"":null,""id"":""plaza-alcalde"",""category"":null}}]}"
1607542085149,"262c6d2a-ab7a-43ea-a38e-34dcc511f14a","task","acquirePhoneGeolocation","OK","{""took"":16166,""emitted"":""geolocationAcquired"",""invokedBy"":""taskExecutionStarted"",""outcome"":{""type"":""geolocation"",""latitude"":40.062435,""longitude"":-0.1381246,""altitude"":229.90001,""verticalAccuracy"":22.07,""change"":""none"",""speed"":1.8965542,""timestamp"":""2020-12-09T19:28:21.227Z"",""direction"":67.07852,""horizontalAccuracy"":22.07}}"
1607542102398,"7a7d8112-a7e2-4250-94a2-1d87f309a436","task","checkAreaOfInterestProximity","OK","{""took"":17,""emitted"":""checkAreaOfInterestProximityFinished"",""invokedBy"":""geolocationAcquired"",""outcome"":null}"
1607542205163,"e13f1dfc-c440-45f4-a67a-8f9744d73b18","task","acquirePhoneGeolocation","OK","{""took"":16059,""emitted"":""geolocationAcquired"",""invokedBy"":""taskExecutionStarted"",""outcome"":{""type"":""geolocation"",""latitude"":40.062378,""longitude"":-0.1375848,""altitude"":231.20001,""verticalAccuracy"":24.566,""change"":""none"",""speed"":0.022524847,""timestamp"":""2020-12-09T19:30:11.084Z"",""direction"":232.728,""horizontalAccuracy"":24.566}}"
1607542222284,"5edcb302-e303-4cfa-8348-78cf43bf128a","task","checkAreaOfInterestProximity","OK","{""took"":16,""emitted"":""checkAreaOfInterestProximityFinished"",""invokedBy"":""geolocationAcquired"",""outcome"":null}"
